NestID,Length,TotalLength,ItemNumber,RemainingLength
6085,1900,12999,02128,1
6085,1900,12999,03066,1
6085,1739,12999,00042,1
6085,492,12999,01889,1
6085,490,12999,01892,1
6085,490,12999,02142,1
6086,7286,12982,00051,18
6086,5696,12982,04012,18
6087,7402,12852,00020,148
6087,3550,12852,03104,148
6087,1900,12852,02127,148
6088,12775,12775,00058,225
6089,12775,12775,00057,225
6090,12775,12775,00056,225
6091,12775,12775,00053,225
6092,6161,12081,00043,919
6092,5920,12081,00029,919
6093,5892,11667,00027,1333
6093,5775,11667,02164,1333
6094,5696,11392,00028,1608
6094,5696,11392,00030,1608
6095,10869,10869,00266,2131
6096,8617,8617,03379,4383
6097,8269,8269,00045,4731
6098,8025,8025,00052,4975
6099,7402,7402,00019,5598
6100,7402,7402,00018,5598
6101,7311,7311,00055,5689
6102,5692,5692,00048,7308
6103,1763,6881,03260,0
6103,1220,6881,03060,0
6103,1220,6881,04246,0
6103,807,6881,03273,0
6103,807,6881,04245,0
6103,607,6881,00039,0
6103,457,6881,03270,0
6104,1970,12998,03252,2
6104,1970,12998,03253,2
6104,1947,12998,04247,2
6104,1763,12998,03257,2
6104,1763,12998,03258,2
6104,1195,12998,03078,2
6104,1195,12998,03256,2
6104,607,12998,00038,2
6104,588,12998,00447,2
6105,4532,12927,03799,73
6105,1763,12927,03103,73
6105,1763,12927,03255,73
6105,1220,12927,00034,73
6105,1220,12927,00035,73
6105,1174,12927,04248,73
6105,807,12927,03272,73
6105,448,12927,04249,73
6106,1763,1763,03095,11237
6107,1131,2984,00372,3
6107,681,2984,01138,3
6107,681,2984,01139,3
6107,491,2984,03296,3
6108,681,2149,01137,48
6108,490,2149,01893,48
6108,489,2149,03921,48
6108,489,2149,04005,48
6109,1131,11637,00059,1363
6109,1131,11637,00170,1363
6109,1131,11637,00303,1363
6109,1126,11637,01132,1363
6109,1126,11637,01133,1363
6109,1126,11637,01469,1363
6109,926,11637,01008,1363
6109,926,11637,01134,1363
6109,926,11637,01135,1363
6109,926,11637,01136,1363
6109,681,11637,00037,1363
6109,481,11637,01142,1363
6110,484,484,04232,5804
6111,1489,2751,04009,940
6111,631,2751,04008,940
6111,631,2751,04011,940
6112,490,490,04158,5373
2267,2679,5357,02197,643
2267,2678,5357,00505,643
2268,2678,5355,00202,645
2268,2677,5355,02198,645
2269,2636,5272,02345,728
2274,493,4168,01158,0
2274,294,4168,03409,0
2276,493,6000,01156,0
2277,493,5998,00854,2
2277,493,5998,01147,2
2277,493,5998,01148,2
2283,334,2318,01176,0
2285,361,8000,02306,0
2285,361,8000,02307,0
2285,361,8000,02311,0
2285,361,8000,02423,0
2285,336,8000,02312,0
2285,336,8000,02313,0
2285,334,8000,00993,0
2286,334,8000,00015,0
2286,334,8000,00193,0
2290,2364,8000,00504,0
2294,1493,8000,02304,0
2295,2716,8000,00391,0
2296,2716,8000,00390,0
2301,2716,7986,00385,14
2302,2716,7984,00288,16
2303,2339,7984,00998,16
2304,2339,7983,00481,17
2307,2741,7955,00287,45
2312,2364,7921,00394,79
2321,1915,6533,02305,1467
2334,2636,5748,00389,284
2334,2636,5748,01542,284
2273,492,492,03797,3838
2274,467,4168,03630,0
2274,344,4168,03665,0
2275,443,6000,03629,0
2276,445,6000,03628,0
2283,494,2318,03255,0
2284,458,2313,03348,0
2284,458,2313,03349,0
2285,458,8000,03253,0
2288,494,8000,02463,0
2288,492,8000,03475,0
2288,492,8000,03476,0
2288,492,8000,03624,0
2288,492,8000,03625,0
2289,1204,8000,01804,0
2297,2362,8000,01442,0
2303,3400,7984,02275,16
2314,2362,7919,00277,81
2319,4618,7218,00374,782
2320,4618,6568,00276,1432
2321,4618,6533,00010,1467
2322,4618,4618,00009,3382
2323,4526,4526,00300,3474
2324,4526,4526,00299,3474
2325,4526,4526,00273,3474
2326,4526,4526,00205,3474
2327,4414,4414,02421,3586
2336,924,6141,00386,15
2336,924,6141,00403,15
2336,924,6141,00628,15
2336,924,6141,01450,15
2336,285,6141,02276,15
2269,2636,5272,02200,728
2271,494,1975,01135,151
2271,494,1975,01866,151
2271,492,1975,03338,151
2272,492,1404,01779,4596
2272,456,1404,03337,4596
2272,456,1404,03339,4596
2275,309,6000,01159,0
2277,471,5998,01161,2
2277,468,5998,01162,2
2277,249,5998,00853,2
2278,493,5979,01160,21
2278,493,5979,01163,21
2278,493,5979,01164,21
2278,493,5979,01166,21
2279,466,2071,01167,3929
2280,269,2562,00399,0
2280,249,2562,00350,0
2281,392,2396,02026,0
2281,381,2396,03529,0
2282,289,2370,01598,0
2283,489,2318,00360,0
2284,333,2313,03530,0
2285,627,8000,01460,0
2285,361,8000,02310,0
2285,336,8000,02308,0
2285,336,8000,02309,0
2285,333,8000,03527,0
2285,278,8000,02027,0
2286,394,8000,02028,0
2286,394,8000,02056,0
2286,381,8000,03528,0
2287,485,8000,01462,0
2287,391,8000,02029,0
2287,365,8000,02295,0
2287,365,8000,02296,0
2287,365,8000,02297,0
2288,713,8000,00025,0
2288,494,8000,01128,0
2288,494,8000,02443,0
2288,494,8000,02444,0
2288,494,8000,02445,0
2288,494,8000,02462,0
2289,1415,8000,02298,0
2290,670,8000,01597,0
2290,627,8000,01459,0
2291,2514,8000,01129,0
2291,1219,8000,01803,0
2291,492,8000,03526,0
2292,2706,8000,00219,0
2292,1594,8000,02289,0
2293,1120,8000,02025,0
2298,1594,7999,00211,1
2300,2514,7991,00849,9
2301,2514,7986,00845,14
2302,2514,7984,00280,16
2304,3400,7983,02257,17
2307,2373,7955,00364,45
2308,3968,7936,00238,64
2308,3968,7936,00281,64
2309,3968,7936,00214,64
2309,3968,7936,00215,64
2310,2716,7930,00204,70
2310,2373,7930,00279,70
2311,2716,7923,00200,77
2311,2366,7923,00127,77
2313,2364,7921,00453,79
2314,2716,7919,00905,81
2315,2716,7892,00396,108
2315,2335,7892,00226,108
2316,2716,7881,00265,119
2318,2716,7591,00230,409
2318,2706,7591,00284,409
2320,1950,6568,01461,1432
2328,4414,4414,02418,3586
2335,2636,3112,00231,2920
2336,370,6141,00289,15
2336,370,6141,00352,15
2336,370,6141,00354,15
2337,370,1005,00278,2914
2337,285,1005,02268,2914
2266,2699,5398,00984,602
2266,2699,5398,00985,602
2270,2634,5268,00989,732
2270,2634,5268,00991,732
2275,370,6000,00621,0
2275,271,6000,00927,0
2276,470,6000,00097,0
2276,470,6000,03726,0
2277,421,5998,00095,2
2278,493,5979,00094,21
2278,493,5979,03761,21
2279,493,2071,00563,3929
2280,620,2562,00321,0
2281,239,2396,02403,0
2281,239,2396,02402,0
2282,620,2370,00043,0
2283,398,2318,00986,0
2284,764,2313,00322,0
2285,500,8000,03410,0
2286,398,8000,01005,0
2287,418,8000,01718,0
2287,418,8000,01723,0
2287,376,8000,00045,0
2287,376,8000,00018,0
2288,499,8000,03650,0
2290,764,8000,00041,0
2290,543,8000,00298,0
2291,543,8000,00324,0
2298,2169,7999,00297,1
2299,2600,7998,00820,2
2318,2169,7591,00995,409
2319,2600,7218,00821,782
2329,2600,2944,00035,156
2329,344,2944,01722,156
2330,1994,1994,01721,106
2331,1994,1994,01716,106
2332,344,344,01717,1756
2333,2600,7760,00036,240
2333,2580,7760,00040,240
2333,2580,7760,00246,240
2334,476,5748,00320,284
2335,476,3112,00044,2920
2275,393,6000,01136,0
2275,293,6000,01139,0
2275,270,6000,00201,0
2277,382,5998,01133,2
2280,267,2562,01596,0
2280,249,2562,00345,0
2285,337,8000,00024,0
2287,708,8000,02284,0
2287,537,8000,00346,0
2287,466,8000,00347,0
2287,415,8000,02286,0
2288,415,8000,02285,0
2290,670,8000,01595,0
2294,2724,8000,00303,0
2298,1480,7999,02283,1
2305,2374,7980,00196,20
2306,2285,7967,01007,33
2312,2716,7921,00198,79
2313,2716,7921,00195,79
2275,534,6000,01099,0
2276,556,6000,01104,0
2276,556,6000,01105,0
2276,533,6000,01106,0
2277,556,5998,01103,2
2278,556,5979,01102,21
2279,556,2071,01100,3929
2279,556,2071,01101,3929
2286,2616,8000,00477,0
2293,2656,8000,00476,0
2297,2797,8000,00395,0
2314,2841,7919,00475,81
2315,2841,7892,00472,108
2316,2841,7881,00471,119
2317,2841,7864,00470,136
2274,324,4168,01929,0
2274,324,4168,00311,0
2276,368,6000,01930,0
2276,368,6000,00312,0
2280,218,2562,02223,0
2280,185,2562,02240,0
2281,478,2396,01931,0
2281,380,2396,01916,0
2282,576,2370,01918,0
2282,538,2370,01920,0
2282,347,2370,00313,0
2283,278,2318,01603,0
2285,328,8000,00358,0
2286,431,8000,02231,0
2286,311,8000,01915,0
2287,445,8000,00314,0
2289,682,8000,00366,0
2289,619,8000,02241,0
2289,536,8000,00329,0
2290,594,8000,02246,0
2290,543,8000,00316,0
2291,652,8000,02226,0
2292,2852,8000,00315,0
2293,1980,8000,01919,0
2300,2852,7991,01917,9
2316,2324,7881,00293,119
2274,324,4168,01932,0
2276,368,6000,01933,0
2280,218,2562,02236,0
2285,328,8000,00349,0
2286,622,8000,03306,0
2286,311,8000,01914,0
2287,537,8000,01927,0
2287,380,8000,01924,0
2289,478,8000,01925,0
2290,576,8000,01926,0
2294,2290,8000,01922,0
2305,2852,7980,01923,20
6049,2157,2157,03563,1270
6050,2157,2157,03562,3843
6070,858,8000,03123,0
6072,343,2422,01772,126
6072,343,2422,01773,126
6072,254,2422,01770,126
6072,254,2422,01771,126
6072,247,2422,03124,126
6072,247,2422,03125,126
6081,1508,13000,01769,0
6081,1508,13000,03122,0
2275,554,6000,00335,0
2277,493,5998,01059,2
2277,493,5998,01060,2
2290,649,8000,00468,0
2291,1138,8000,00466,0
2300,2625,7991,00332,9
2306,2841,7967,00337,33
2307,2841,7955,00336,45
2317,2836,7864,00334,136
2317,2187,7864,00340,136
2271,495,1975,02367,151
2274,329,4168,01098,0
2275,470,6000,01070,0
2275,470,6000,01058,0
2277,493,5998,01057,2
2278,493,5979,01095,21
2278,493,5979,01097,21
2286,424,8000,00460,0
2289,1050,8000,00451,0
2289,492,8000,03653,0
2292,548,8000,03654,0
2296,2642,8000,00362,0
2296,2642,8000,00381,0
2299,2642,7998,00361,2
2310,2841,7930,00339,70
2311,2841,7923,00338,77
2275,470,6000,01062,0
2276,468,6000,01131,0
2277,493,5998,01130,2
2278,493,5979,01063,21
2278,493,5979,01064,21
2286,1050,8000,00557,0
2287,449,8000,02254,0
2297,2841,8000,00556,0
2298,2756,7999,00222,1
2299,2756,7998,00210,2
2301,2756,7986,00209,14
2306,2841,7967,00555,33
2274,556,4168,01108,0
2274,415,4168,01107,0
2274,298,4168,01067,0
2275,438,6000,01173,0
2275,418,6000,01109,0
2275,297,6000,01065,0
2276,462,6000,01171,0
2276,443,6000,01165,0
2278,493,5979,01066,21
2295,2642,8000,00234,0
2295,2642,8000,00458,0
2302,2754,7984,00479,16
2305,2754,7980,00457,20
2312,2841,7921,00474,79
2313,2841,7921,00473,79
2284,300,2313,02327,0
2287,504,8000,02323,0
2288,1441,8000,02321,0
2289,510,8000,02344,0
2289,510,8000,02328,0
2289,504,8000,02322,0
2291,1442,8000,02337,0
2292,300,8000,02343,0
2293,2244,8000,01006,0
2294,1493,8000,02325,0
2303,2245,7984,02175,16
2304,2244,7983,00213,17
2336,350,6141,00639,15
2336,350,6141,00640,15
2336,350,6141,00642,15
2337,350,1005,00622,2914
6061,869,1738,01784,371
6061,869,1738,01785,371
6062,869,1738,01782,4262
6062,869,1738,01783,4262
2280,287,2562,03172,0
2281,287,2396,03173,0
2283,325,2318,03440,0
2285,507,8000,03179,0
2285,507,8000,03180,0
2285,314,8000,03439,0
6051,1259,2298,03738,1067
6051,704,2298,03735,1067
6051,335,2298,03753,1067
6052,4795,4795,03731,1205
6053,4750,4750,03737,1250
6054,4674,4674,03733,1326
6055,983,2680,01370,211
6055,983,2680,02122,211
6055,714,2680,00896,211
6056,983,2411,00913,3589
6056,714,2411,01371,3589
6056,714,2411,02121,3589
6057,1622,4538,02945,415
6057,1486,4538,01498,415
6057,1430,4538,03478,415
4446,496,989,00561,3203
4446,493,989,00546,3203
4447,491,2944,02363,2764
4447,491,2944,02382,2764
4447,491,2944,04276,2764
4447,491,2944,04277,2764
4447,328,2944,02383,2764
4447,326,2944,02362,2764
4447,326,2944,02384,2764
4448,491,491,02183,5509
4449,491,3928,04513,1102
4449,491,3928,04514,1102
4449,491,3928,04515,1102
4449,491,3928,04516,1102
4449,491,3928,04938,1102
4449,491,3928,04939,1102
4449,491,3928,04941,1102
4449,491,3928,04942,1102
4450,491,1964,00887,43
4450,491,1964,00994,43
4450,491,1964,01395,43
4450,491,1964,01397,43
4451,490,3036,04773,0
4451,490,3036,04853,0
4451,490,3036,04854,0
4451,326,3036,04750,0
4451,291,3036,04803,0
4451,291,3036,04804,0
4451,264,3036,04906,0
4451,240,3036,01098,0
4451,154,3036,04743,0
4452,490,6000,04463,0
4452,490,6000,04464,0
4452,490,6000,04693,0
4452,490,6000,04704,0
4452,490,6000,04770,0
4452,490,6000,04771,0
4452,490,6000,04772,0
4452,486,6000,04474,0
4452,330,6000,02194,0
4452,297,6000,04800,0
4452,291,6000,04801,0
4452,264,6000,04742,0
4452,255,6000,04321,0
4452,255,6000,04554,0
4452,251,6000,04461,0
4452,141,6000,04881,0
4453,490,6000,04364,0
4453,490,6000,04365,0
4453,490,6000,04366,0
4453,490,6000,04367,0
4453,490,6000,04368,0
4453,490,6000,04369,0
4453,490,6000,04370,0
4453,490,6000,04371,0
4453,490,6000,04373,0
4453,490,6000,04409,0
4453,326,6000,01740,0
4453,264,6000,01844,0
4453,255,6000,04286,0
4453,255,6000,04287,0
4454,608,6000,04880,0
4454,498,6000,04571,0
4454,490,6000,04350,0
4454,490,6000,04351,0
4454,490,6000,04352,0
4454,490,6000,04353,0
4454,490,6000,04354,0
4454,490,6000,04362,0
4454,489,6000,04432,0
4454,337,6000,04799,0
4454,337,6000,04806,0
4454,291,6000,02188,0
4454,255,6000,02770,0
4454,245,6000,02753,0
4455,496,5986,04653,14
4455,492,5986,01097,14
4455,491,5986,04758,14
4455,491,5986,04759,14
4455,491,5986,04761,14
4455,491,5986,04764,14
4455,491,5986,04768,14
4455,491,5986,04769,14
4455,491,5986,04844,14
4455,491,5986,04861,14
4455,491,5986,04907,14
4455,326,5986,01739,14
4455,253,5986,04855,14
4456,491,5972,04558,28
4456,491,5972,04561,28
4456,491,5972,04563,28
4456,491,5972,04656,28
4456,491,5972,04664,28
4456,491,5972,04666,28
4456,491,5972,04667,28
4456,491,5972,04692,28
4456,491,5972,04703,28
4456,491,5972,04735,28
4456,491,5972,04754,28
4456,318,5972,01738,28
4456,253,5972,04573,28
4457,491,5892,04453,108
4457,491,5892,04454,108
4457,491,5892,04455,108
4457,491,5892,04456,108
4457,491,5892,04457,108
4457,491,5892,04458,108
4457,491,5892,04459,108
4457,491,5892,04462,108
4457,491,5892,04471,108
4457,491,5892,04472,108
4457,491,5892,04553,108
4457,491,5892,04556,108
4458,491,5892,04434,108
4458,491,5892,04435,108
4458,491,5892,04436,108
4458,491,5892,04437,108
4458,491,5892,04439,108
4458,491,5892,04440,108
4458,491,5892,04441,108
4458,491,5892,04442,108
4458,491,5892,04443,108
4458,491,5892,04447,108
4458,491,5892,04448,108
4458,491,5892,04451,108
4459,491,5892,04381,108
4459,491,5892,04382,108
4459,491,5892,04383,108
4459,491,5892,04395,108
4459,491,5892,04396,108
4459,491,5892,04397,108
4459,491,5892,04417,108
4459,491,5892,04418,108
4459,491,5892,04422,108
4459,491,5892,04424,108
4459,491,5892,04425,108
4459,491,5892,04429,108
4460,491,5892,04313,108
4460,491,5892,04342,108
4460,491,5892,04359,108
4460,491,5892,04360,108
4460,491,5892,04361,108
4460,491,5892,04363,108
4460,491,5892,04374,108
4460,491,5892,04375,108
4460,491,5892,04377,108
4460,491,5892,04378,108
4460,491,5892,04379,108
4460,491,5892,04380,108
4461,491,5890,00829,110
4461,491,5890,01495,110
4461,491,5890,01539,110
4461,491,5890,01750,110
4461,491,5890,01845,110
4461,491,5890,01847,110
4461,491,5890,01941,110
4461,491,5890,01968,110
4461,491,5890,03496,110
4461,491,5890,04298,110
4461,490,5890,04347,110
4461,490,5890,04349,110
4462,724,5622,01952,378
4462,490,5622,00688,378
4462,490,5622,04322,378
4462,490,5622,04323,378
4462,490,5622,04324,378
4462,490,5622,04325,378
4462,490,5622,04329,378
4462,490,5622,04332,378
4462,490,5622,04345,378
4462,490,5622,04346,378
4462,488,5622,04475,378
4463,362,2950,01277,0
4463,326,2950,04890,0
4463,289,2950,01284,0
4463,289,2950,01286,0
4463,248,2950,04859,0
4463,248,2950,04860,0
4463,240,2950,01091,0
4463,238,2950,01003,0
4463,238,2950,01089,0
4463,236,2950,04856,0
4463,236,2950,04857,0
4464,491,2406,02643,0
4464,491,2406,03497,0
4464,401,2406,01262,0
4464,362,2406,01275,0
4464,341,2406,04863,0
4464,320,2406,02697,0
4465,493,2384,02698,22
4465,491,2384,01281,22
4465,491,2384,01287,22
4465,341,2384,04057,22
4465,328,2384,02696,22
4465,240,2384,01008,22
4466,491,1964,01260,402
4466,491,1964,01261,402
4466,491,1964,01270,402
4466,491,1964,01274,402
4467,490,2450,01263,5550
4467,490,2450,01264,5550
4467,490,2450,01280,5550
4467,490,2450,01283,5550
4467,490,2450,04372,5550
4468,1074,4721,01234,0
4468,900,4721,00529,0
4468,900,4721,03688,0
4468,699,4721,02179,0
4468,670,4721,00631,0
4468,245,4721,03133,0
4468,233,4721,03563,0
4469,2167,4499,00136,0
4469,899,4499,03689,0
4469,750,4499,01600,0
4469,233,4499,03562,0
4469,225,4499,03560,0
4469,225,4499,03561,0
4470,895,3510,01447,0
4470,745,3510,00520,0
4470,496,3510,03465,0
4470,449,3510,00629,0
4470,415,3510,01389,0
4470,255,3510,03129,0
4470,255,3510,03130,0
4471,990,3460,03012,0
4471,699,3460,01265,0
4471,699,3460,01305,0
4471,492,3460,01769,0
4471,415,3460,01388,0
4471,165,3460,03132,0
4472,1013,3418,03687,0
4472,990,3418,00227,0
4472,745,3418,00519,0
4472,670,3418,00630,0
4473,1876,3417,03493,1
4473,842,3417,00645,1
4473,699,3417,01015,1
4474,992,2873,02177,1
4474,727,2873,01945,1
4474,662,2873,03489,1
4474,492,2873,01726,1
4475,992,2868,02175,6
4475,892,2868,01235,6
4475,492,2868,01592,6
4475,492,2868,01725,6
4476,1392,2868,00794,5
4476,492,2868,00984,5
4476,492,2868,01027,5
4476,492,2868,01028,5
4477,2085,2577,00127,1
4477,492,2577,00969,1
4478,899,2571,02174,7
4478,842,2571,00062,7
4478,415,2571,01310,7
4478,415,2571,01387,7
4479,2490,2490,00521,3
4480,899,2428,01446,19
4480,699,2428,00475,19
4480,415,2428,00247,19
4480,415,2428,00717,19
4481,992,2383,01713,64
4481,899,2383,00508,64
4481,492,2383,00729,64
4482,3742,13000,01200,0
4482,1817,13000,00522,0
4482,1817,13000,00665,0
4482,992,13000,01380,0
4482,992,13000,01420,0
4482,992,13000,01485,0
4482,992,13000,01712,0
4482,672,13000,03492,0
4482,492,13000,00298,0
4482,492,13000,00480,0
4483,10125,12972,01602,28
4483,1855,12972,00517,28
4483,992,12972,01269,28
4484,5417,12918,00698,82
4484,3533,12918,00141,82
4484,992,12918,00536,82
4484,992,12918,00537,82
4484,992,12918,00623,82
4484,992,12918,00675,82
4485,12800,12800,01016,200
4486,12800,12800,00884,200
4487,12800,12800,00635,200
4488,12800,12800,00292,200
4489,12800,12800,00139,200
4490,12800,12800,00132,200
4491,12800,12800,00131,200
4492,12800,12800,00128,200
4493,12800,12800,00123,200
4494,11716,12708,00133,292
4494,992,12708,00535,292
4495,5250,12603,00291,397
4495,3385,12603,01002,397
4495,992,12603,00528,397
4495,992,12603,00532,397
4495,992,12603,00533,397
4495,992,12603,00534,397
4496,12375,12375,00142,625
4497,10268,12252,01104,748
4497,992,12252,00512,748
4497,992,12252,00518,748
4498,10268,12252,00130,748
4498,992,12252,00084,748
4498,992,12252,00509,748
4499,10268,10268,00124,2732
4500,10268,10268,00071,2732
4501,10125,10125,01601,2875
4502,10125,10125,01599,2875
4503,9204,9204,00137,3796
4504,2240,4480,00510,308
4504,2240,4480,00530,308
4505,2722,10912,00232,2088
4505,2240,10912,00126,2088
4505,2240,10912,00138,2088
4505,2240,10912,00361,2088
4505,490,10912,02173,2088
4505,490,10912,02176,2088
4505,490,10912,03463,2088
4506,339,4275,05066,1725
4506,339,4275,05067,1725
4506,332,4275,05068,1725
4506,330,4275,05069,1725
4506,326,4275,04789,1725
4506,326,4275,04790,1725
4506,320,4275,05064,1725
4506,320,4275,05065,1725
4506,291,4275,04783,1725
4506,291,4275,04784,1725
4506,291,4275,04785,1725
4506,291,4275,04786,1725
4506,243,4275,04792,1725
4506,236,4275,04793,1725
7269,316,4030,01939,0
7269,296,4030,01950,0
7269,296,4030,01956,0
7269,296,4030,01970,0
7269,296,4030,01976,0
7269,294,4030,01926,0
7269,294,4030,01928,0
7269,294,4030,01940,0
7269,232,4030,01919,0
7269,232,4030,01921,0
7269,232,4030,01932,0
7270,396,6000,01936,0
7270,316,6000,01925,0
7270,316,6000,01927,0
7270,210,6000,01922,0
7270,210,6000,01933,0
7270,210,6000,02825,0
7271,436,6000,02804,0
7271,436,6000,02805,0
7271,436,6000,02826,0
7271,376,6000,01964,0
7272,992,6000,02782,0
7272,992,6000,02783,0
7272,436,6000,02800,0
7272,436,6000,02801,0
7272,436,6000,02803,0
7272,376,6000,01945,0
7272,356,6000,01935,0
7273,471,6000,01960,0
7273,471,6000,01980,0
7273,436,6000,01973,0
7273,436,6000,01974,0
7273,436,6000,01975,0
7273,436,6000,02790,0
7274,942,6000,02784,0
7274,436,6000,01963,0
7274,436,6000,01965,0
7274,436,6000,01966,0
7274,436,6000,01967,0
7274,436,6000,01968,0
7274,436,6000,01969,0
7274,436,6000,01971,0
7274,436,6000,01972,0
7275,436,6000,01953,0
7275,436,6000,01954,0
7275,436,6000,01955,0
7275,436,6000,01961,0
7275,436,6000,01962,0
7276,436,5999,01947,1
7276,436,5999,01948,1
7276,436,5999,01949,1
7276,436,5999,01951,1
7276,436,5999,01952,1
7277,992,5952,01930,48
7277,992,5952,01931,48
7277,992,5952,01934,48
7277,992,5952,01937,48
7277,992,5952,01938,48
7277,992,5952,02781,48
7278,992,5792,01923,208
7278,992,5792,01924,208
7278,992,5792,01929,208
7278,436,5792,01944,208
7278,436,5792,01946,208
7263,597,6000,02473,0
7263,494,6000,02471,0
7263,494,6000,02475,0
7263,494,6000,02585,0
7263,282,6000,02474,0
7264,493,3215,02470,2785
7264,493,3215,02472,2785
7264,493,3215,02476,2785
7270,467,6000,00113,0
7271,492,6000,01273,0
7271,487,6000,01262,0
7272,492,6000,01270,0
7272,492,6000,01271,0
7272,492,6000,01272,0
7273,492,6000,01267,0
7273,492,6000,01269,0
7273,491,6000,01257,0
7273,491,6000,01268,0
7274,492,6000,01265,0
7274,492,6000,01266,0
7275,492,6000,01261,0
7275,492,6000,01263,0
7275,492,6000,01264,0
7276,492,5999,01254,1
7276,492,5999,01255,1
7276,492,5999,01256,1
7276,492,5999,01258,1
7276,492,5999,01259,1
7276,492,5999,01260,1
7278,492,5792,01252,208
7278,492,5792,01253,208
7279,492,7089,03089,1
7279,492,7089,03090,1
7280,492,7925,03088,75
7281,492,2758,03087,5242
7283,392,2352,00898,23
7283,392,2352,01074,23
7283,392,2352,01304,23
7283,392,2352,01305,23
7283,392,2352,01425,23
7300,2740,10960,00179,2040
7300,2740,10960,00180,2040
7300,2740,10960,00182,2040
7301,2740,10960,00173,2040
7301,2740,10960,00175,2040
7301,2740,10960,00177,2040
7301,2740,10960,00178,2040
7302,2740,10960,00168,2040
7302,2740,10960,00169,2040
7302,2740,10960,00170,2040
7302,2740,10960,00172,2040
7303,2740,10960,00164,2040
7303,2740,10960,00165,2040
7303,2740,10960,00166,2040
7303,2740,10960,00167,2040
7304,2740,10959,00159,2041
7304,2740,10959,00160,2041
7304,2740,10959,00163,2041
7304,2739,10959,00162,2041
7305,2739,10900,00154,2100
7325,2660,2660,00174,2456
7326,2660,2660,00171,57
7327,2660,2660,00161,10340
8483,373,5543,02248,0
8483,369,5543,00933,0
8483,315,5543,01630,0
8483,293,5543,00036,0
8484,495,6000,00935,0
8484,470,6000,02241,0
8484,470,6000,02242,0
8484,470,6000,02243,0
8487,493,5979,02244,21
8487,493,5979,02245,21
8487,493,5979,02246,21
8487,493,5979,02247,21
8487,493,5979,02249,21
8487,493,5979,02425,21
8487,493,5979,02810,21
8487,493,5979,02811,21
8487,493,5979,02812,21
8488,493,5916,00868,84
8488,493,5916,00870,84
8488,493,5916,00871,84
8488,493,5916,00873,84
8488,493,5916,00874,84
8488,493,5916,00934,84
8490,342,6123,01678,0
8490,280,6123,00889,0
8490,247,6123,02369,0
8491,364,8000,01112,0
8491,345,8000,00929,0
8491,287,8000,00931,0
8491,226,8000,02183,0
8493,1667,8000,00932,0
8493,636,8000,01073,0
8494,992,8000,01970,0
8494,455,8000,00837,0
8494,236,8000,00930,0
8495,630,8000,01095,0
8495,462,8000,01880,0
8496,492,8000,02543,0
8496,492,8000,02544,0
8496,469,8000,01867,0
8496,469,8000,01887,0
8496,469,8000,01890,0
8496,469,8000,02176,0
8496,469,8000,02184,0
8497,994,8000,02108,0
8497,596,8000,00647,0
8497,492,8000,02422,0
8498,492,8000,02088,0
8498,469,8000,00869,0
8498,469,8000,01865,0
8499,729,8000,00909,0
8501,2383,8000,01111,0
8501,2116,8000,00910,0
8502,3033,7999,00902,1
8502,2574,7999,00903,1
8508,3040,7973,00314,27
8508,2388,7973,00311,27
8518,3040,6080,00309,1920
8518,3040,6080,00312,1920
8519,3039,6078,00306,1922
8519,3039,6078,00313,1922
8530,3036,6075,00308,1925
8540,2839,12980,01065,20
7271,400,6000,01905,0
7274,586,6000,02223,0
7275,586,6000,01906,0
7275,586,6000,02220,0
7275,586,6000,02221,0
7275,586,6000,02222,0
7278,492,5792,03134,208
7283,392,2352,01483,23
7284,392,2352,00207,23
7284,392,2352,00208,23
7284,392,2352,00967,23
7284,392,2352,00969,23
7284,392,2352,01481,23
7284,392,2352,01482,23
7285,392,8000,00206,0
7286,392,7989,00200,11
7286,392,7989,00205,11
7297,1941,2994,00104,35
7297,554,2994,01587,35
7297,499,2994,02650,35
7299,499,2286,02649,189
7299,493,2286,02647,189
7299,493,2286,02648,189
7299,437,2286,02218,189
7299,364,2286,02219,189
7305,2721,10900,00441,2100
7305,2720,10900,00124,2100
7305,2720,10900,00125,2100
7306,2720,10880,00119,2120
7306,2720,10880,00121,2120
7306,2720,10880,00122,2120
7306,2720,10880,00123,2120
7307,2720,10880,00115,2120
7307,2720,10880,00116,2120
7307,2720,10880,00117,2120
7307,2720,10880,00118,2120
7308,2720,10880,00109,2120
7308,2720,10880,00110,2120
7308,2720,10880,00111,2120
7308,2720,10880,00112,2120
7309,2720,8160,00103,4840
7309,2720,8160,00106,4840
7309,2720,8160,00107,4840
7328,2560,2560,00108,4144
7329,2420,4840,00114,768
7329,2420,4840,00120,768
7330,2420,2420,00105,10580
8485,486,6000,00472,0
8488,493,5916,00488,84
8488,493,5916,00489,84
8488,493,5916,00490,84
8488,493,5916,00830,84
8488,493,5916,00847,84
8488,493,5916,00848,84
8489,493,4345,00474,1655
8489,493,4345,00475,1655
8489,493,4345,00476,1655
8489,493,4345,00478,1655
8489,493,4345,00486,1655
8489,493,4345,00487,1655
8490,491,6123,02706,0
8492,415,8000,01833,0
8492,415,8000,01839,0
8492,415,8000,01840,0
8493,491,8000,01113,0
8494,483,8000,00206,0
8495,1488,8000,00373,0
8495,496,8000,00361,0
8496,415,8000,01811,0
8496,415,8000,01812,0
8496,415,8000,01832,0
